timestamp,Open,High,Low,Close,Volume,trade_count,vwap
2017-02-23 05:00:00+00:00,105.6,106.39,99.68,100.49,39822388,233360,101.710392
2017-02-24 05:00:00+00:00,97.01,102.0,95.7,101.46,25750777,155869,99.940491
2017-02-27 05:00:00+00:00,102.11,105.02,101.56,104.41,17885019,100934,104.189568
2017-02-28 05:00:00+00:00,104.8,105.2,100.775,101.48,15633968,89870,102.124395
2017-03-01 05:00:00+00:00,103.63,104.37,101.11,102.79,12620239,71901,102.527336
2017-03-02 05:00:00+00:00,102.27,102.84,98.89,99.0,18858278,108506,100.288764
2017-03-03 05:00:00+00:00,98.57,98.77,96.22,98.43,21636504,120363,97.830674
2017-03-06 05:00:00+00:00,96.99,98.1,95.17,97.67,22089169,120056,96.490872
2017-03-07 05:00:00+00:00,97.64,99.53,97.15,98.74,15085507,86232,98.565455
2017-03-08 05:00:00+00:00,100.69,101.3,98.47,98.56,15968122,84985,99.772081
2017-03-09 05:00:00+00:00,97.91,99.45,97.4,98.54,11951601,63404,98.343981
2017-03-10 05:00:00+00:00,99.61,100.09,98.38,99.12,12496548,65688,99.076969
2017-03-13 04:00:00+00:00,99.54,102.25,99.51,101.85,19353502,109148,101.353277
2017-03-14 04:00:00+00:00,102.33,102.75,100.47,101.78,13050415,74061,101.340165
2017-03-15 04:00:00+00:00,102.1,102.99,100.32,102.55,15375852,83722,101.92034
2017-03-16 04:00:00+00:00,102.99,103.83,102.41,103.81,13077595,74523,103.30043
2017-03-17 04:00:00+00:00,104.52,106.12,103.81,106.07,28142469,108794,105.410876
2017-03-20 04:00:00+00:00,106.78,109.61,106.13,109.45,18715554,101044,108.531132
2017-03-21 04:00:00+00:00,108.75,109.96,105.585,105.91,22839015,132122,107.590785
2017-03-22 04:00:00+00:00,105.46,108.26,105.3,108.07,15419106,86841,107.206826
2017-03-23 04:00:00+00:00,107.75,108.5572,106.7,107.09,13348642,66742,107.497603
2017-03-24 04:00:00+00:00,108.99,109.29,106.42,107.47,10987546,63246,108.050806
2017-03-27 04:00:00+00:00,105.58,108.405,103.575,108.25,12666214,73010,106.967373
2017-03-28 04:00:00+00:00,108.29,108.89,107.27,107.69,10811109,59697,107.868494
2017-03-29 04:00:00+00:00,107.99,108.49,107.25,107.34,8749791,47307,107.70911
2017-03-30 04:00:00+00:00,107.63,110.0,107.4,109.4,13139072,69633,109.093114
2017-03-31 04:00:00+00:00,109.01,109.89,108.4021,108.93,11039688,59692,109.065031
2017-04-03 04:00:00+00:00,108.95,109.65,107.42,108.38,11131384,63879,108.399403
2017-04-04 04:00:00+00:00,103.17,104.42,100.34,100.78,31787807,184791,102.005023
2017-04-05 04:00:00+00:00,100.0,102.37,99.5,100.03,18676946,111310,101.08745
2017-04-06 04:00:00+00:00,100.24,101.25,98.41,100.76,15878104,92647,100.038677
2017-04-07 04:00:00+00:00,101.02,101.73,99.72,100.33,10744650,58197,100.416023
2017-04-10 04:00:00+00:00,100.25,100.63,97.6,97.77,18908954,89524,98.577509
2017-04-11 04:00:00+00:00,96.55,98.8999,96.35,98.12,15454912,93876,97.803958
2017-04-12 04:00:00+00:00,98.19,98.7,97.1,97.31,10353466,60094,97.817214
2017-04-13 04:00:00+00:00,96.29,97.21,95.49,95.49,12672356,80804,96.400678
2017-04-17 04:00:00+00:00,96.02,99.24,95.8,99.23,12432555,68985,98.247674
2017-04-18 04:00:00+00:00,98.65,99.54,97.6,99.29,9254149,60960,98.689781
2017-04-19 04:00:00+00:00,99.97,100.98,89.97,99.68,9524959,55585,100.156791
2017-04-20 04:00:00+00:00,100.27,101.4464,99.41,101.26,10100858,59170,100.611153
2017-04-21 04:00:00+00:00,100.84,101.79,100.36,101.68,8547390,51703,101.346891
2017-04-24 04:00:00+00:00,102.96,103.48,102.11,102.95,9295790,57126,102.848432
2017-04-25 04:00:00+00:00,103.54,105.33,102.67,104.74,9719116,57375,104.292636
2017-04-26 04:00:00+00:00,105.29,105.39,103.94,104.02,8177758,52984,104.556958
2017-04-27 04:00:00+00:00,104.32,105.98,103.59,105.64,8202915,47575,105.29525
2017-04-28 04:00:00+00:00,105.42,105.64,104.07,104.3,8706157,51853,104.772242
2017-05-01 04:00:00+00:00,104.47,106.85,104.45,106.64,7693677,49785,105.812396
2017-05-02 04:00:00+00:00,105.55,105.5955,102.56,103.48,15750227,89765,103.6749
2017-05-03 04:00:00+00:00,102.95,104.64,102.6,104.25,8423411,54085,103.751474
2017-05-04 04:00:00+00:00,104.5,104.95,103.53,103.85,5244692,36346,104.047542
2017-05-05 04:00:00+00:00,103.38,104.15,102.75,103.86,5710740,39225,103.535042
2017-05-08 04:00:00+00:00,104.34,104.4,102.31,102.77,9130990,55940,103.107255
2017-05-09 04:00:00+00:00,103.16,104.93,102.66,102.94,21253022,126291,107.686895
2017-05-10 04:00:00+00:00,114.45,121.82,114.02,121.29,53228203,276697,118.659913
2017-05-11 04:00:00+00:00,120.0,130.43,119.91,126.5,48500298,276621,126.042681
2017-05-12 04:00:00+00:00,126.6,129.6,125.78,127.89,24066834,137079,127.515997
2017-05-15 04:00:00+00:00,129.56,134.41,129.38,134.31,27205047,153951,132.887336
2017-05-16 04:00:00+00:00,136.45,137.44,133.3635,136.81,28027473,155026,135.3958
2017-05-17 04:00:00+00:00,133.9,134.86,127.55,127.72,31823018,189487,131.031394
2017-05-18 04:00:00+00:00,129.5,133.43,127.05,133.07,28901936,156353,131.387745
2017-05-19 04:00:00+00:00,137.13,138.22,135.22,136.0,25459271,143258,136.734699
2017-05-22 04:00:00+00:00,137.77,139.48,137.33,138.9,20950114,104639,138.452339
2017-05-23 04:00:00+00:00,139.7,139.79,135.71,137.03,17032857,87399,137.145039
2017-05-24 04:00:00+00:00,141.0,141.07,138.08,138.57,20434495,105584,139.38947
2017-05-25 04:00:00+00:00,140.0,140.03,136.44,138.26,15205801,83799,137.825368
2017-05-26 04:00:00+00:00,137.82,145.28,137.11,141.84,19478897,108050,140.031659
2017-05-30 04:00:00+00:00,143.75,146.2911,143.05,144.87,24744888,123840,144.821758
2017-05-31 04:00:00+00:00,146.69,147.0,142.05,144.35,22337636,107440,144.195422
2017-06-01 04:00:00+00:00,144.99,145.03,142.52,144.36,12584967,72038,143.796444
2017-06-02 04:00:00+00:00,144.24,145.3,143.4,143.64,12186434,68235,144.141088
2017-06-05 04:00:00+00:00,143.0,148.53,142.51,148.01,20438592,106015,146.931453
2017-06-06 04:00:00+00:00,147.82,149.69,146.8,147.34,18968189,93057,148.360742
2017-06-07 04:00:00+00:00,148.33,149.88,147.7,149.12,15315293,85160,149.09937
2017-06-08 04:00:00+00:00,153.53,160.0,151.79,159.94,29165514,171756,156.372369
2017-06-09 04:00:00+00:00,164.99,168.5,142.75,149.6,92350031,599337,155.987842
2017-06-12 04:00:00+00:00,145.47,151.7,142.11,149.97,42475013,263736,147.512144
2017-06-13 04:00:00+00:00,154.5,154.77,145.65,151.4,41818882,225434,150.159433
2017-06-14 04:00:00+00:00,151.52,154.06,148.5,151.72,29616561,157839,151.465937
2017-06-15 04:00:00+00:00,147.0,153.6,146.5,152.37,24100426,136255,150.779498
2017-06-16 04:00:00+00:00,152.98,154.7,150.24,151.62,23214055,107985,152.298209
2017-06-19 04:00:00+00:00,153.78,157.53,153.26,157.32,19454439,110119,156.060463
2017-06-20 04:00:00+00:00,159.58,161.74,156.92,157.09,27386186,152545,159.056523
2017-06-21 04:00:00+00:00,158.5,159.62,155.7,159.47,17067312,94933,158.015207
2017-06-22 04:00:00+00:00,159.42,160.34,157.4,158.37,11728374,67956,159.028782
2017-06-23 04:00:00+00:00,158.78,159.32,153.22,153.83,27225442,129014,155.318664
2017-06-26 04:00:00+00:00,155.7,156.6,148.33,152.15,26598996,155761,152.04061
2017-06-27 04:00:00+00:00,151.6,151.79,146.35,146.58,24987343,155367,148.983716
2017-06-28 04:00:00+00:00,149.7,151.94,145.75,151.75,24874187,132811,149.620158
2017-06-29 04:00:00+00:00,150.66,150.72,144.08,146.68,26612163,151303,146.912174
2017-06-30 04:00:00+00:00,147.38,147.93,143.5,144.56,18277236,95917,145.487019
2017-07-03 04:00:00+00:00,145.17,145.6537,138.58,139.33,17726821,106291,141.381907
2017-07-05 04:00:00+00:00,141.9,144.22,141.13,143.05,20505438,122652,142.886007
2017-07-06 04:00:00+00:00,141.9,145.3799,139.76,143.48,18657245,113452,143.113481
2017-07-07 04:00:00+00:00,145.78,147.5,144.85,146.76,16374302,94778,146.488802
2017-07-10 04:00:00+00:00,149.67,154.0,148.6842,153.7,23962754,139686,151.453032
2017-07-11 04:00:00+00:00,153.81,156.19,152.15,155.88,18948896,105454,154.314143
2017-07-12 04:00:00+00:00,158.28,163.0,156.56,162.51,28630213,156949,160.370972
2017-07-13 04:00:00+00:00,163.0,166.3,158.75,160.63,34228533,202362,162.86154
2017-07-14 04:00:00+00:00,161.57,165.01,161.01,164.95,23561526,122768,163.4959
2017-07-17 04:00:00+00:00,166.33,167.5,161.75,164.25,23270359,123023,164.355454
2017-07-18 04:00:00+00:00,161.78,166.55,161.3,165.96,19416000,104651,165.012129
2017-07-19 04:00:00+00:00,166.5,167.4,164.61,165.1,17176408,90669,166.031638
2017-07-20 04:00:00+00:00,165.93,167.51,163.9121,167.5,17490491,88654,166.1252
2017-07-21 04:00:00+00:00,166.55,169.3,166.09,168.1,16208257,86074,168.09325
2017-07-24 04:00:00+00:00,168.39,168.78,165.72,166.15,16318559,90087,166.77128
2017-07-25 04:00:00+00:00,165.22,165.93,163.581,165.35,12447640,69730,165.161799
2017-07-26 04:00:00+00:00,167.9,169.927,165.85,167.26,16009558,84739,167.829292
2017-07-27 04:00:00+00:00,168.19,168.74,157.56,161.74,19571840,134421,162.828408
2017-07-28 04:00:00+00:00,160.36,165.38,159.28,164.39,12833878,81028,163.625813
2017-07-31 04:00:00+00:00,165.07,166.4,160.62,162.51,13991802,83124,163.160349
2017-08-01 04:00:00+00:00,162.01,164.56,161.0,164.49,10798941,63412,163.61562
2017-08-02 04:00:00+00:00,165.86,165.91,161.27,164.39,11961082,76942,163.627288
2017-08-03 04:00:00+00:00,164.49,166.63,163.68,166.48,11060541,75048,165.745095
2017-08-04 04:00:00+00:00,167.4,170.07,166.48,167.21,14727353,89432,168.290074
2017-08-07 04:00:00+00:00,168.32,172.37,168.0,172.35,17937597,108667,170.835204
2017-08-08 04:00:00+00:00,174.4,174.56,168.71,170.3,18899696,126824,171.446596
2017-08-09 04:00:00+00:00,168.47,172.21,167.67,172.11,13280504,100964,170.499094
2017-08-10 04:00:00+00:00,172.11,172.66,164.33,164.74,33221661,261658,165.203317
2017-08-11 04:00:00+00:00,157.0,159.0,152.91,155.96,37431896,288760,155.581362
2017-08-14 04:00:00+00:00,159.73,168.55,159.2,168.4,31975641,194154,164.219637
2017-08-15 04:00:00+00:00,169.13,169.67,165.59,166.98,19113663,114524,167.393924
2017-08-16 04:00:00+00:00,167.92,168.54,163.84,165.15,14915798,91283,165.997591
2017-08-17 04:00:00+00:00,164.81,165.5,161.38,161.47,13172565,88419,163.115743
2017-08-18 04:00:00+00:00,163.68,164.36,159.64,161.5,15030261,90088,162.444244
2017-08-21 04:00:00+00:00,162.49,162.95,157.37,159.15,15592127,91499,159.486175
2017-08-22 04:00:00+00:00,160.47,162.79,159.71,162.55,11268633,71338,161.660161
2017-08-23 04:00:00+00:00,161.22,166.25,160.85,165.8,14488316,79614,164.538719
2017-08-24 04:00:00+00:00,167.24,167.28,164.12,165.19,11743601,70784,165.615568
2017-08-25 04:00:00+00:00,166.38,166.58,163.55,163.81,8930022,67449,164.715338
2017-08-28 04:00:00+00:00,164.58,165.1,162.33,164.97,9737443,59009,164.078997
2017-08-29 04:00:00+00:00,162.59,165.58,162.261,164.7,8102357,61205,164.438624
2017-08-30 04:00:00+00:00,165.57,166.13,164.27,165.68,9610039,69635,165.2308
2017-08-31 04:00:00+00:00,166.5,169.6,166.2,169.44,15321361,90511,168.713062
2017-09-01 04:00:00+00:00,169.95,171.9,169.6,170.46,11135857,71999,170.675731
2017-09-05 04:00:00+00:00,167.93,168.5843,163.5625,165.91,17417492,114843,166.228703
2017-09-06 04:00:00+00:00,167.05,167.8,164.4,165.81,9941783,65732,166.024926
2017-09-07 04:00:00+00:00,166.43,167.89,164.95,166.58,8821907,55006,166.6014
2017-09-08 04:00:00+00:00,166.3,166.71,162.71,163.69,12496916,83535,164.00736
2017-09-11 04:00:00+00:00,165.51,169.4325,165.32,169.0,14186248,87445,168.219023
2017-09-12 04:00:00+00:00,170.0,170.0,166.97,169.61,10288028,72966,168.347796
2017-09-13 04:00:00+00:00,168.59,171.54,167.28,170.37,14523973,87855,169.970802
2017-09-14 04:00:00+00:00,168.79,172.56,167.8,169.4,12843661,81622,170.665952
2017-09-15 04:00:00+00:00,172.79,180.11,172.65,180.11,34129631,199200,177.770001
2017-09-18 04:00:00+00:00,185.17,191.2,184.86,187.55,42111816,271502,187.912116
2017-09-19 04:00:00+00:00,185.5,189.85,184.615,187.35,21858144,137947,187.614403
2017-09-20 04:00:00+00:00,187.37,189.42,184.21,185.84,18123191,120628,186.093316
2017-09-21 04:00:00+00:00,181.51,182.7,177.61,180.76,26889994,184379,180.120381
2017-09-22 04:00:00+00:00,180.3,182.31,178.6,179.0,12280771,83763,180.136495
2017-09-25 04:00:00+00:00,177.75,177.8,170.16,171.0,21864920,145609,172.672265
2017-09-26 04:00:00+00:00,176.38,178.68,170.35,171.96,28140511,172135,174.504334
2017-09-27 04:00:00+00:00,175.63,176.27,172.75,175.73,17861703,120887,174.486006
2017-09-28 04:00:00+00:00,176.12,176.18,173.76,175.68,10881065,75346,174.976848
2017-09-29 04:00:00+00:00,179.08,179.73,177.25,178.77,15477293,98610,178.622595
2017-10-02 04:00:00+00:00,181.0,181.98,177.0,179.0,12586960,90842,179.224401
2017-10-03 04:00:00+00:00,179.55,180.58,177.58,179.37,9769229,62899,179.274377
2017-10-04 04:00:00+00:00,179.47,181.77,178.14,180.87,10725473,75478,180.397864
2017-10-05 04:00:00+00:00,181.86,182.0,179.56,180.77,10945005,72140,180.557695
2017-10-06 04:00:00+00:00,179.04,181.84,179.0,181.3,7969957,53536,180.739989
2017-10-09 04:00:00+00:00,182.71,186.73,182.03,185.39,14087772,90970,185.207489
2017-10-10 04:00:00+00:00,191.31,192.95,187.26,188.93,24371902,164270,189.600684
2017-10-11 04:00:00+00:00,189.57,191.0,187.74,190.94,13305421,91979,190.03185
2017-10-12 04:00:00+00:00,191.09,193.09,189.9301,191.03,13238938,91246,191.464605
2017-10-13 04:00:00+00:00,193.55,195.0,191.65,194.59,15718233,98415,193.815307
2017-10-16 04:00:00+00:00,195.6,198.048,193.24,197.93,14416126,92478,196.162908
2017-10-17 04:00:00+00:00,197.28,198.9,196.35,197.75,11965137,75776,197.645072
2017-10-18 04:00:00+00:00,198.1,198.14,193.32,197.58,14183732,88954,196.110477
2017-10-19 04:00:00+00:00,194.44,198.0,192.4501,197.8,14269253,90421,196.206898
2017-10-20 04:00:00+00:00,198.95,199.59,196.54,196.9,11290777,70290,197.879216
2017-10-23 04:00:00+00:00,197.78,198.85,195.8,196.62,10720037,65313,197.330843
2017-10-24 04:00:00+00:00,196.94,198.75,195.94,198.68,10181132,62440,197.825334
2017-10-25 04:00:00+00:00,197.05,199.22,191.17,193.66,20742470,138254,194.694429
2017-10-26 04:00:00+00:00,195.09,196.16,193.81,195.69,8068638,56787,195.2808
2017-10-27 04:00:00+00:00,197.8,201.87,196.75,201.86,14304835,102759,199.413819
2017-10-30 04:00:00+00:00,202.0,206.0899,201.22,203.84,12601441,98798,204.068769
2017-10-31 04:00:00+00:00,205.13,207.89,204.9,206.81,10297712,75342,206.656678
2017-11-01 04:00:00+00:00,209.24,209.97,204.6,207.2,12564512,97544,207.656144
2017-11-02 04:00:00+00:00,206.2,207.81,203.65,205.94,8557738,70023,205.709537
2017-11-03 04:00:00+00:00,207.2,208.69,205.341,208.69,8841829,72193,207.40931
2017-11-06 05:00:00+00:00,207.2,209.98,206.7,209.63,9748710,74725,208.704184
2017-11-07 05:00:00+00:00,210.55,212.9,210.0556,212.03,10694771,79398,211.58999
2017-11-08 05:00:00+00:00,211.9,212.0,207.2401,209.16,13075080,99379,209.160114
2017-11-09 05:00:00+00:00,205.23,206.33,200.37,205.32,24464417,200817,204.544136
2017-11-10 05:00:00+00:00,213.24,218.67,211.63,216.14,31363032,219391,215.983789
2017-11-13 05:00:00+00:00,216.14,217.17,212.01,212.63,14575274,115195,213.86078
2017-11-14 05:00:00+00:00,213.0,214.8,211.23,214.18,13220101,96124,213.467738
2017-11-15 05:00:00+00:00,212.0,212.0,207.8,209.98,13473560,102191,210.078371
2017-11-16 05:00:00+00:00,212.98,214.2,211.25,211.61,11065183,74926,212.777371
2017-11-17 05:00:00+00:00,213.75,215.35,210.75,211.36,12891785,96238,212.865306
2017-11-20 05:00:00+00:00,212.0,214.57,210.5,214.08,9902511,77397,213.230205
2017-11-21 05:00:00+00:00,215.76,216.52,214.4,216.05,9982417,70174,215.603823
2017-11-22 05:00:00+00:00,216.67,217.0,213.61,214.93,8915998,62964,214.853652
2017-11-24 05:00:00+00:00,215.79,217.0,214.6,216.96,4519000,35084,216.211134
2017-11-27 05:00:00+00:00,217.31,217.36,214.01,214.14,10572364,72208,214.980097
2017-11-28 05:00:00+00:00,214.56,214.73,208.24,210.71,12818804,102434,211.280952
2017-11-29 05:00:00+00:00,210.0,210.1226,191.23,196.42,34921854,315465,198.115764
2017-11-30 05:00:00+00:00,199.2,202.68,196.65,200.71,20595840,149000,199.952516
2017-12-01 05:00:00+00:00,199.24,200.13,192.47,197.68,20288748,130354,197.016382
2017-12-04 05:00:00+00:00,200.0,200.3,184.5,186.66,37606132,215025,188.645898
2017-12-05 05:00:00+00:00,182.32,192.7,180.58,187.74,24537194,156327,188.873225
2017-12-06 05:00:00+00:00,185.65,190.14,184.84,189.26,11675748,87086,188.415867
2017-12-07 05:00:00+00:00,191.96,193.6,190.12,191.99,13564988,92507,191.757977
2017-12-08 05:00:00+00:00,194.07,194.78,191.15,191.49,11671856,84237,192.576088
2017-12-11 05:00:00+00:00,192.06,194.78,191.42,194.66,9318741,66657,193.085766
2017-12-12 05:00:00+00:00,193.29,193.84,189.89,190.84,11384539,74814,191.58655
2017-12-13 05:00:00+00:00,192.23,192.55,185.88,186.18,13857192,107330,188.458246
2017-12-14 05:00:00+00:00,185.93,189.34,184.6,186.47,10954156,77984,187.207065
2017-12-15 05:00:00+00:00,188.81,192.38,185.62,191.56,16780267,92142,189.872776
2017-12-18 05:00:00+00:00,193.74,198.02,192.0,197.9,11943322,87160,195.916102
2017-12-19 05:00:00+00:00,197.73,197.73,194.96,196.11,9327545,67787,196.438025
2017-12-20 05:00:00+00:00,197.55,198.07,194.55,196.8,7220456,53372,196.448203
2017-12-21 05:00:00+00:00,196.99,197.95,195.55,195.89,7522626,50042,196.61774
2017-12-22 05:00:00+00:00,194.4,195.65,191.25,195.27,11656871,80124,193.254731
2017-12-26 05:00:00+00:00,193.03,197.75,191.82,197.44,8877226,53320,195.531095
2017-12-27 05:00:00+00:00,196.98,199.97,196.31,197.17,8237224,58693,198.209892
2017-12-28 05:00:00+00:00,198.13,199.38,197.1514,197.4,6006488,39989,198.223664
2017-12-29 05:00:00+00:00,198.06,198.46,193.5,193.5,6999321,49400,195.421177
2018-01-02 05:00:00+00:00,195.78,199.5,194.5,199.35,8890417,65736,197.762764
2018-01-03 05:00:00+00:00,204.2,213.7,203.75,212.47,22867644,161259,209.570952
2018-01-04 05:00:00+00:00,215.77,218.05,212.69,213.59,14695571,111299,214.633453
2018-01-05 05:00:00+00:00,214.0,216.91,211.08,215.4,14531080,104660,214.347043
2018-01-08 05:00:00+00:00,220.02,225.0,218.58,222.0,22031022,159607,222.641577
2018-01-09 05:00:00+00:00,222.0,223.82,218.64,221.94,12425089,94657,221.597553
2018-01-10 05:00:00+00:00,218.1,223.82,216.0,223.68,14704905,104855,220.897191
2018-01-11 05:00:00+00:00,225.0,226.27,223.21,224.08,10150809,80425,224.5929
2018-01-12 05:00:00+00:00,223.6,224.99,221.34,222.98,8997902,73623,223.36988
2018-01-16 05:00:00+00:00,224.05,227.51,216.69,220.11,17560697,136822,222.501446
2018-01-17 05:00:00+00:00,220.63,225.12,216.9,224.72,13460222,101891,221.166411
2018-01-18 05:00:00+00:00,224.0,226.64,222.68,224.44,10223041,76692,225.054869
2018-01-19 05:00:00+00:00,228.09,231.09,227.0,230.11,15679556,107587,229.426752
2018-01-22 05:00:00+00:00,230.48,233.76,228.1,233.69,17773561,79634,232.56287
2018-01-23 05:00:00+00:00,236.0,239.83,235.101,238.91,11892701,91888,238.231385
2018-01-24 05:00:00+00:00,239.28,240.4936,233.55,235.8,14622009,107393,236.948509
2018-01-25 05:00:00+00:00,238.0,239.75,235.75,236.35,10247192,82991,237.675874
2018-01-26 05:00:00+00:00,238.68,243.34,237.6,243.33,12909044,92484,241.376967
2018-01-29 05:00:00+00:00,242.74,248.11,240.61,246.85,11377883,93816,245.514158
2018-01-30 05:00:00+00:00,241.18,246.42,238.41,242.72,14272325,126478,242.615748
2018-01-31 05:00:00+00:00,245.77,249.27,244.45,245.8,12002444,112849,247.051848
2018-02-01 05:00:00+00:00,238.52,246.9,238.06,240.5,12981040,124274,242.673598
2018-02-02 05:00:00+00:00,237.03,237.97,231.17,233.52,17963383,211547,234.812646
2018-02-05 05:00:00+00:00,227.0,233.23,205.0,213.7,29128828,281068,223.017032
2018-02-06 05:00:00+00:00,204.49,225.7,204.0,225.58,26978082,246410,218.382613
2018-02-07 05:00:00+00:00,229.65,234.97,226.7,228.8,20074504,172929,230.515497
2018-02-08 05:00:00+00:00,234.0,235.22,217.51,217.52,27937856,257116,228.103348
2018-02-09 05:00:00+00:00,237.89,238.89,217.52,232.08,41882789,358196,228.637297
2018-02-12 05:00:00+00:00,235.37,235.48,225.0305,228.03,27330042,221990,228.825272
2018-02-13 05:00:00+00:00,226.5,234.5,225.25,232.63,15638166,142084,232.017952
2018-02-14 05:00:00+00:00,231.01,242.5925,230.55,241.42,18624853,166027,238.608854
2018-02-15 05:00:00+00:00,244.96,248.37,241.52,246.5,17472515,153068,245.756919
2018-02-16 05:00:00+00:00,245.73,250.0,243.47,243.84,15942061,138406,246.789812
2018-02-20 05:00:00+00:00,244.75,251.87,244.6,249.08,17157358,158271,249.398701
2018-02-21 05:00:00+00:00,251.87,251.9675,241.36,241.51,22307344,237457,245.755733
2018-02-22 05:00:00+00:00,242.69,245.63,239.5,242.15,13359137,134435,242.827708
2018-02-23 05:00:00+00:00,244.57,245.93,242.5201,245.93,10382560,99490,244.539975
2018-02-26 05:00:00+00:00,247.61,247.98,244.06,246.58,11733389,99499,245.877771
2018-02-27 05:00:00+00:00,245.29,248.91,245.13,246.06,11386829,134084,247.04318
2018-02-28 05:00:00+00:00,246.5,248.1,241.53,242.0,13078028,126598,243.864263
2018-03-01 05:00:00+00:00,242.01,244.09,228.1248,232.21,27589907,269683,234.353516
2018-03-02 05:00:00+00:00,228.12,236.8,221.85,236.54,22987227,235742,229.801873
2018-03-05 05:00:00+00:00,234.15,237.25,229.521,235.65,15519413,145650,234.323588
2018-03-06 05:00:00+00:00,239.1,242.94,237.36,242.16,15927818,154332,240.829568
2018-03-07 05:00:00+00:00,238.0,243.95,237.95,241.84,14530301,121062,241.103055
2018-03-08 05:00:00+00:00,242.75,242.95,239.3907,241.18,10431266,86870,240.915014
2018-03-09 05:00:00+00:00,242.95,245.85,242.4501,245.33,12638148,116369,244.49958
2018-03-12 04:00:00+00:00,247.0,253.0,246.6723,249.76,15126541,148646,250.785299
2018-03-13 04:00:00+00:00,251.48,254.5,246.04,247.71,15501367,140190,250.064471
2018-03-14 04:00:00+00:00,249.45,250.55,246.22,248.74,12637507,108589,248.259443
2018-03-15 04:00:00+00:00,250.0,252.62,247.64,249.34,10048837,91276,250.129442
2018-03-16 04:00:00+00:00,250.0,251.25,248.48,250.48,10006830,74175,249.997063
2018-03-19 04:00:00+00:00,248.0,249.35,237.0,241.0,17844733,183878,241.906641
2018-03-20 04:00:00+00:00,241.38,251.15,241.12,249.58,13867427,123437,246.756204
2018-03-21 04:00:00+00:00,249.32,252.0,247.33,248.56,10967516,113066,250.048122
2018-03-22 04:00:00+00:00,246.0,247.88,240.341,241.85,13782069,144344,244.048033
2018-03-23 04:00:00+00:00,242.17,242.67,232.52,232.97,18390502,202781,236.207149
2018-03-26 04:00:00+00:00,238.05,244.53,235.9,244.48,15285640,142068,240.487287
2018-03-27 04:00:00+00:00,248.0,250.0,219.845,225.52,35225112,356401,233.778849
2018-03-28 04:00:00+00:00,224.13,229.39,217.0,221.35,23647448,222288,222.015223
2018-03-29 04:00:00+00:00,223.59,235.5,220.7002,231.59,22935833,211183,229.259155
2018-04-02 04:00:00+00:00,228.81,234.65,217.5,221.05,23064350,238128,223.711693
2018-04-03 04:00:00+00:00,227.84,230.35,221.35,225.35,16685784,148675,225.56637
2018-04-04 04:00:00+00:00,215.12,226.6606,214.0,226.24,19730080,180902,220.461599
2018-04-05 04:00:00+00:00,228.6,229.13,218.49,221.38,17551473,164937,223.156625
2018-04-06 04:00:00+00:00,217.5,221.6,213.0735,214.25,16592151,167579,216.601813
2018-04-09 04:00:00+00:00,216.53,221.97,214.6,215.41,12487273,120717,218.917492
2018-04-10 04:00:00+00:00,224.76,229.0,222.41,227.91,19118894,177312,226.120287
2018-04-11 04:00:00+00:00,227.4,228.976,224.921,226.24,11506328,104762,226.959099
2018-04-12 04:00:00+00:00,229.99,235.32,228.2149,234.6,14848440,126882,232.496788
2018-04-13 04:00:00+00:00,237.15,237.51,229.55,231.5,12575956,128827,232.843344
2018-04-16 04:00:00+00:00,231.7,232.84,227.68,231.49,8770576,83740,230.68863
2018-04-17 04:00:00+00:00,233.7,238.4,231.35,237.54,11180709,98420,235.218464
2018-04-18 04:00:00+00:00,235.5,239.25,232.77,236.37,9784409,92767,236.561915
2018-04-19 04:00:00+00:00,231.53,233.1,226.8,229.04,11799933,109723,229.618418
2018-04-20 04:00:00+00:00,228.69,232.1,227.45,228.71,9669966,80729,229.528173
2018-04-23 04:00:00+00:00,229.5,231.5,222.83,223.88,10687723,103347,226.400867
2018-04-24 04:00:00+00:00,224.92,228.8,218.56,221.2,10364913,100339,223.259281
2018-04-25 04:00:00+00:00,220.0,221.575,210.3,216.66,14712373,149273,215.778482
2018-04-26 04:00:00+00:00,223.62,225.55,220.53,225.22,9397266,96420,223.789319
2018-04-27 04:00:00+00:00,229.5,230.3,224.62,226.33,10021245,104980,227.140039
2018-04-30 04:00:00+00:00,226.81,229.0,224.12,224.9,8203619,76708,225.827958
2018-05-01 04:00:00+00:00,224.57,227.25,222.2,227.14,6344727,72874,224.801412
2018-05-02 04:00:00+00:00,227.0,228.8,225.25,226.31,6706193,72182,227.262935
2018-05-03 04:00:00+00:00,227.55,234.05,225.77,232.99,11079968,117936,230.038443
2018-05-04 04:00:00+00:00,231.83,239.1889,231.13,239.06,10016538,101841,236.474808
2018-05-07 04:00:00+00:00,243.0,250.99,242.89,248.68,17224049,159084,248.426208
2018-05-08 04:00:00+00:00,248.68,250.51,246.71,250.4,12665531,112660,249.074962
2018-05-09 04:00:00+00:00,251.0,255.87,250.11,255.78,14919032,133101,253.575003
2018-05-10 04:00:00+00:00,257.6,260.5,257.2,260.13,24852479,220015,258.362272
2018-05-11 04:00:00+00:00,252.68,259.79,250.54,254.53,30361516,257113,255.596321
2018-05-14 04:00:00+00:00,256.07,258.49,254.4,255.36,13078666,106640,256.508857
2018-05-15 04:00:00+00:00,252.5,252.9,241.5,245.56,24094210,225217,245.781648
